Solvent,Temperature (°C),Solubility (%),Polymer
"1,1,1,2-tetrachloroethane",160,29.20130966,PVC
"1,1,1,2-tetrachloroethane",155,26.66448288,PVC
"1,1,1,2-tetrachloroethane",150,24.249402,PVC
"1,1,1,2-tetrachloroethane",145,21.96172474,PVC
"1,1,1,2-tetrachloroethane",140,19.80583345,PVC
"1,1,1,2-tetrachloroethane",135,17.78474782,PVC
"1,1,1,2-tetrachloroethane",130,15.90008013,PVC
"1,1,1,2-tetrachloroethane",125,14.15203482,PVC
"1,1,1,2-tetrachloroethane",120,12.53945149,PVC
"1,1,1,2-tetrachloroethane",115,11.05988778,PVC
"1,1,1,2-tetrachloroethane",110,9.70973332,PVC
"1,1,1,2-tetrachloroethane",105,8.48435521,PVC
"1,1,1,2-tetrachloroethane",100,7.37825382,PVC
"1,1,1,2-tetrachloroethane",95,6.38523216,PVC
"1,1,1,2-tetrachloroethane",90,5.49856553,PVC
"1,1,1,2-tetrachloroethane",85,4.71116544,PVC
"1,1,1,2-tetrachloroethane",80,4.01573331,PVC
"1,1,1,2-tetrachloroethane",75,3.40489972,PVC
"1,1,1,2-tetrachloroethane",70,2.87134678,PVC
"1,1,1,2-tetrachloroethane",65,2.40791258,PVC
"1,1,1,2-tetrachloroethane",60,2.00767732,PVC
"1,1,1,2-tetrachloroethane",55,1.66403186,PVC
"1,1,1,2-tetrachloroethane",50,1.37072974,PVC
"1,1,1,2-tetrachloroethane",45,1.12192426,PVC
"1,1,1,2-tetrachloroethane",40,0.91219222,PVC
"1,1,1,2-tetrachloroethane",35,0.73654621,PVC
"1,1,1,2-tetrachloroethane",30,0.59043712,PVC
"1,1,1,2-tetrachloroethane",25,0.46974853,PVC
"1,1,1-trichloroethane",160,33.812912,PVC
"1,1,1-trichloroethane",155,30.97129026,PVC
"1,1,1-trichloroethane",150,28.23315384,PVC
"1,1,1-trichloroethane",145,25.61129944,PVC
"1,1,1-trichloroethane",140,23.11711731,PVC
"1,1,1-trichloroethane",135,20.76022898,PVC
"1,1,1-trichloroethane",130,18.54819822,PVC
"1,1,1-trichloroethane",125,16.48633776,PVC
"1,1,1-trichloroethane",120,14.57762422,PVC
"1,1,1-trichloroethane",115,12.82272283,PVC
"1,1,1-trichloroethane",110,11.22011248,PVC
"1,1,1-trichloroethane",105,9.7662936,PVC
"1,1,1-trichloroethane",100,8.45605615,PVC
"1,1,1-trichloroethane",95,7.28278315,PVC
"1,1,1-trichloroethane",90,6.23876714,PVC
"1,1,1-trichloroethane",85,5.31551982,PVC
"1,1,1-trichloroethane",80,4.50406042,PVC
"1,1,1-trichloroethane",75,3.79517265,PVC
"1,1,1-trichloroethane",70,3.17962504,PVC
"1,1,1-trichloroethane",65,2.64835278,PVC
"1,1,1-trichloroethane",60,2.19260193,PVC
"1,1,1-trichloroethane",55,1.80403887,PVC
"1,1,1-trichloroethane",50,1.4748288,PVC
"1,1,1-trichloroethane",45,1.19768748,PVC
"1,1,1-trichloroethane",40,0.96591059,PVC
"1,1,1-trichloroethane",35,0.77338471,PVC
"1,1,1-trichloroethane",30,0.61458415,PVC
"1,1,1-trichloroethane",25,0.48455547,PVC
"1,1,1-trifluoroethane",160,39.47601574,PVC
"1,1,1-trifluoroethane",155,35.59321056,PVC
"1,1,1-trifluoroethane",150,31.79473789,PVC
"1,1,1-trifluoroethane",145,28.1415079,PVC
"1,1,1-trifluoroethane",140,24.68907809,PVC
"1,1,1-trifluoroethane",135,21.48201165,PVC
"1,1,1-trifluoroethane",130,18.55037836,PVC
"1,1,1-trifluoroethane",125,15.90892745,PVC
"1,1,1-trifluoroethane",120,13.55887281,PVC
"1,1,1-trifluoroethane",115,11.49042417,PVC
"1,1,1-trifluoroethane",110,9.68641834,PVC
"1,1,1-trifluoroethane",105,8.12523174,PVC
"1,1,1-trifluoroethane",100,6.78325333,PVC
"1,1,1-trifluoroethane",95,5.63648175,PVC
"1,1,1-trifluoroethane",90,4.66175773,PVC
"1,1,1-trifluoroethane",85,3.83739536,PVC
"1,1,1-trifluoroethane",80,3.14354747,PVC
"1,1,1-trifluoroethane",75,2.56229853,PVC
"1,1,1-trifluoroethane",70,2.07768638,PVC
"1,1,1-trifluoroethane",65,1.67560439,PVC
"1,1,1-trifluoroethane",60,1.34367078,PVC
"1,1,1-trifluoroethane",55,1.07108334,PVC
"1,1,1-trifluoroethane",50,0.8484596,PVC
"1,1,1-trifluoroethane",45,0.66769255,PVC
"1,1,1-trifluoroethane",40,0.5218077,PVC
"1,1,1-trifluoroethane",35,0.40483244,PVC
"1,1,1-trifluoroethane",30,0.31167659,PVC
"1,1,1-trifluoroethane",25,0.238024,PVC
"1,1,2,2-tetrabromoethane",160,7.53224777,PVC
"1,1,2,2-tetrabromoethane",155,6.39204328,PVC
"1,1,2,2-tetrabromoethane",150,5.42046162,PVC
"1,1,2,2-tetrabromoethane",145,4.59268157,PVC
"1,1,2,2-tetrabromoethane",140,3.88732005,PVC
"1,1,2,2-tetrabromoethane",135,3.28616966,PVC
"1,1,2,2-tetrabromoethane",130,2.77375736,PVC
"1,1,2,2-tetrabromoethane",125,2.33701841,PVC
"1,1,2,2-tetrabromoethane",120,1.96492365,PVC
"1,1,2,2-tetrabromoethane",115,1.64811738,PVC
"1,1,2,2-tetrabromoethane",110,1.37866653,PVC
"1,1,2,2-tetrabromoethane",105,1.1498149,PVC
"1,1,2,2-tetrabromoethane",100,0.95579504,PVC
"1,1,2,2-tetrabromoethane",95,0.79165911,PVC
"1,1,2,2-tetrabromoethane",90,0.65315654,PVC
"1,1,2,2-tetrabromoethane",85,0.53662425,PVC
"1,1,2,2-tetrabromoethane",80,0.43889888,PVC
"1,1,2,2-tetrabromoethane",75,0.35724429,PVC
"1,1,2,2-tetrabromoethane",70,0.28929218,PVC
"1,1,2,2-tetrabromoethane",65,0.23299111,PVC
"1,1,2,2-tetrabromoethane",60,0.18656538,PVC
"1,1,2,2-tetrabromoethane",55,0.14847925,PVC
"1,1,2,2-tetrabromoethane",50,0.11740675,PVC
"1,1,2,2-tetrabromoethane",45,0.09220564,PVC
"1,1,2,2-tetrabromoethane",40,0.07189484,PVC
"1,1,2,2-tetrabromoethane",35,0.05563471,PVC
"1,1,2,2-tetrabromoethane",30,0.04270974,PVC
"1,1,2,2-tetrabromoethane",25,0.03251303,PVC
"1,1,2,2-tetrachloroethane",160,31.65927618,PVC
"1,1,2,2-tetrachloroethane",155,29.205712,PVC
"1,1,2,2-tetrachloroethane",150,26.85084268,PVC
"1,1,2,2-tetrachloroethane",145,24.59909359,PVC
"1,1,2,2-tetrachloroethane",140,22.45412152,PVC
"1,1,2,2-tetrachloroethane",135,20.41898698,PVC
"1,1,2,2-tetrachloroethane",130,18.49604064,PVC
"1,1,2,2-tetrachloroethane",125,16.6868811,PVC
"1,1,2,2-tetrachloroethane",120,14.9923239,PVC
"1,1,2,2-tetrachloroethane",115,13.41238352,PVC
"1,1,2,2-tetrachloroethane",110,11.94627012,PVC
"1,1,2,2-tetrachloroethane",105,10.59241157,PVC
"1,1,2,2-tetrachloroethane",100,9.348439,PVC
"1,1,2,2-tetrachloroethane",95,8.21130401,PVC
"1,1,2,2-tetrachloroethane",90,7.17728204,PVC
"1,1,2,2-tetrachloroethane",85,6.24206169,PVC
"1,1,2,2-tetrachloroethane",80,5.40082802,PVC
"1,1,2,2-tetrachloroethane",75,4.64835398,PVC
"1,1,2,2-tetrachloroethane",70,3.97909665,PVC
"1,1,2,2-tetrachloroethane",65,3.3872938,PVC
"1,1,2,2-tetrachloroethane",60,2.86706627,PVC
"1,1,2,2-tetrachloroethane",55,2.41249924,PVC
"1,1,2,2-tetrachloroethane",50,2.01773552,PVC
"1,1,2,2-tetrachloroethane",45,1.67704879,PVC
"1,1,2,2-tetrachloroethane",40,1.38490933,PVC
"1,1,2,2-tetrachloroethane",35,1.13603861,PVC
"1,1,2,2-tetrachloroethane",30,0.92545263,PVC
"1,1,2,2-tetrachloroethane",25,0.74849404,PVC
"1,1,2-trichloroethane",160,37.85530196,PVC
"1,1,2-trichloroethane",155,35.22880777,PVC
"1,1,2-trichloroethane",150,32.66965601,PVC
"1,1,2-trichloroethane",145,30.18537049,PVC
"1,1,2-trichloroethane",140,27.78322038,PVC
"1,1,2-trichloroethane",135,25.47011045,PVC
"1,1,2-trichloroethane",130,23.25246508,PVC
"1,1,2-trichloroethane",125,21.13610925,PVC
"1,1,2-trichloroethane",120,19.12612114,PVC
"1,1,2-trichloroethane",115,17.22685134,PVC
"1,1,2-trichloroethane",110,15.44160181,PVC
"1,1,2-trichloroethane",105,13.77271021,PVC
"1,1,2-trichloroethane",100,12.22143917,PVC
"1,1,2-trichloroethane",95,10.78794179,PVC
"1,1,2-trichloroethane",90,9.47126626,PVC
"1,1,2-trichloroethane",85,8.26934272,PVC
"1,1,2-trichloroethane",80,7.17911203,PVC
"1,1,2-trichloroethane",75,6.19655872,PVC
"1,1,2-trichloroethane",70,5.31684156,PVC
"1,1,2-trichloroethane",65,4.53442617,PVC
"1,1,2-trichloroethane",60,3.84323069,PVC
"1,1,2-trichloroethane",55,3.2367763,PVC
"1,1,2-trichloroethane",50,2.70834313,PVC
"1,1,2-trichloroethane",45,2.25110514,PVC
"1,1,2-trichloroethane",40,1.85826927,PVC
"1,1,2-trichloroethane",35,1.52318917,PVC
"1,1,2-trichloroethane",30,1.23946322,PVC
"1,1,2-trichloroethane",25,1.00101344,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",160,10.12873118,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",155,8.51873735,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",150,7.1614606,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",145,6.01635888,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",140,5.04929239,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",135,4.23192299,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",130,3.54076013,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",125,2.95625333,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",120,2.46214614,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",115,2.04480204,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",110,1.69276318,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",105,1.39634304,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",100,1.14732151,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",95,0.93868528,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",90,0.76443764,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",85,0.61943471,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",80,0.49925518,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",75,0.40009528,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",70,0.31867939,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",65,0.25218905,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",60,0.1982016,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",55,0.15463852,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",50,0.11972145,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",45,0.09193403,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",40,0.06998875,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",35,0.05279776,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",30,0.03944705,PVC
"1,1,2-trichloro-1,2,2-trifluoroethane",25,0.02917358,PVC
"1,1,3,3-tetramethoxypropane",160,33.45723185,PVC
"1,1,3,3-tetramethoxypropane",155,31.07985344,PVC
"1,1,3,3-tetramethoxypropane",150,28.79329968,PVC
"1,1,3,3-tetramethoxypropane",145,26.60063901,PVC
"1,1,3,3-tetramethoxypropane",140,24.50444441,PVC
"1,1,3,3-tetramethoxypropane",135,22.50677307,PVC
"1,1,3,3-tetramethoxypropane",130,20.60915023,PVC
"1,1,3,3-tetramethoxypropane",125,18.81255809,PVC
"1,1,3,3-tetramethoxypropane",120,17.11742999,PVC
"1,1,3,3-tetramethoxypropane",115,15.52361776,PVC
"1,1,3,3-tetramethoxypropane",110,14.03054068,PVC
"1,1,3,3-tetramethoxypropane",105,12.63696435,PVC
"1,1,3,3-tetramethoxypropane",100,11.34119263,PVC
"1,1,3,3-tetramethoxypropane",95,10.14104525,PVC
"1,1,3,3-tetramethoxypropane",90,9.0338901,PVC
"1,1,3,3-tetramethoxypropane",85,8.01668132,PVC
"1,1,3,3-tetramethoxypropane",80,7.08600263,PVC
"1,1,3,3-tetramethoxypropane",75,6.23812319,PVC
"1,1,3,3-tetramethoxypropane",70,5.46901256,PVC
"1,1,3,3-tetramethoxypropane",65,4.77445524,PVC
"1,1,3,3-tetramethoxypropane",60,4.15005859,PVC
"1,1,3,3-tetramethoxypropane",55,3.59132149,PVC
"1,1,3,3-tetramethoxypropane",50,3.09368773,PVC
"1,1,3,3-tetramethoxypropane",45,2.65259727,PVC
"1,1,3,3-tetramethoxypropane",40,2.26353423,PVC
"1,1,3,3-tetramethoxypropane",35,1.92207078,PVC
"1,1,3,3-tetramethoxypropane",30,1.6239056,PVC
"1,1,3,3-tetramethoxypropane",25,1.36490124,PVC
"1,1-dibromoethane",160,25.74608453,PVC
"1,1-dibromoethane",155,23.2501719,PVC
"1,1-dibromoethane",150,20.89666775,PVC
"1,1-dibromoethane",145,18.69160565,PVC
"1,1-dibromoethane",140,16.6390944,PVC
"1,1-dibromoethane",135,14.74114931,PVC
"1,1-dibromoethane",130,12.99763977,PVC
"1,1-dibromoethane",125,11.40635599,PVC
"1,1-dibromoethane",120,9.96318325,PVC
"1,1-dibromoethane",115,8.66235971,PVC
"1,1-dibromoethane",110,7.49678746,PVC
"1,1-dibromoethane",105,6.45836549,PVC
"1,1-dibromoethane",100,5.53831707,PVC
"1,1-dibromoethane",95,4.72749085,PVC
"1,1-dibromoethane",90,4.0166222,PVC
"1,1-dibromoethane",85,3.39654675,PVC
"1,1-dibromoethane",80,2.85837838,PVC
"1,1-dibromoethane",75,2.39361912,PVC
"1,1-dibromoethane",70,1.99425838,PVC
"1,1-dibromoethane",65,1.65282453,PVC
"1,1-dibromoethane",60,1.36241441,PVC
"1,1-dibromoethane",55,1.11670285,PVC
"1,1-dibromoethane",50,0.90993722,PVC
"1,1-dibromoethane",45,0.73692101,PVC
"1,1-dibromoethane",40,0.59298982,PVC
"1,1-dibromoethane",35,0.47398226,PVC
"1,1-dibromoethane",30,0.37620772,PVC
"1,1-dibromoethane",25,0.29641244,PVC
"1,1-dichloro-1-nitroethane",160,38.07171037,PVC
"1,1-dichloro-1-nitroethane",155,35.60387776,PVC
"1,1-dichloro-1-nitroethane",150,33.19879836,PVC
"1,1-dichloro-1-nitroethane",145,30.86104658,PVC
"1,1-dichloro-1-nitroethane",140,28.59508402,PVC
"1,1-dichloro-1-nitroethane",135,26.40522953,PVC
"1,1-dichloro-1-nitroethane",130,24.29562326,PVC
"1,1-dichloro-1-nitroethane",125,22.27012029,PVC
"1,1-dichloro-1-nitroethane",120,20.33252233,PVC
"1,1-dichloro-1-nitroethane",115,18.48605797,PVC
"1,1-dichloro-1-nitroethane",110,16.73366802,PVC
"1,1-dichloro-1-nitroethane",105,15.0778878,PVC
"1,1-dichloro-1-nitroethane",100,13.52057924,PVC
"1,1-dichloro-1-nitroethane",95,12.06320612,PVC
"1,1-dichloro-1-nitroethane",90,10.70650827,PVC
"1,1-dichloro-1-nitroethane",85,9.45052768,PVC
"1,1-dichloro-1-nitroethane",80,8.29455629,PVC
"1,1-dichloro-1-nitroethane",75,7.2371636,PVC
"1,1-dichloro-1-nitroethane",70,6.27610295,PVC
"1,1-dichloro-1-nitroethane",65,5.4084035,PVC
"1,1-dichloro-1-nitroethane",60,4.63039621,PVC
"1,1-dichloro-1-nitroethane",55,3.93775626,PVC
"1,1-dichloro-1-nitroethane",50,3.3256362,PVC
"1,1-dichloro-1-nitroethane",45,2.78873528,PVC
"1,1-dichloro-1-nitroethane",40,2.32142865,PVC
"1,1-dichloro-1-nitroethane",35,1.91788974,PVC
"1,1-dichloro-1-nitroethane",30,1.57221157,PVC
"1,1-dichloro-1-nitroethane",25,1.27852513,PVC
"1,1-dichloroacetone",160,38.58335027,PVC
"1,1-dichloroacetone",155,35.87303339,PVC
"1,1-dichloroacetone",150,33.22392481,PVC
"1,1-dichloroacetone",145,30.64518915,PVC
"1,1-dichloroacetone",140,28.14588954,PVC
"1,1-dichloroacetone",135,25.73479369,PVC
"1,1-dichloroacetone",130,23.42037092,PVC
"1,1-dichloroacetone",125,21.21032371,PVC
"1,1-dichloroacetone",120,19.11161395,PVC
"1,1-dichloroacetone",115,17.13021623,PVC
"1,1-dichloroacetone",110,15.27094854,PVC
"1,1-dichloroacetone",105,13.53734077,PVC
"1,1-dichloroacetone",100,11.93147512,PVC
"1,1-dichloroacetone",95,10.45401534,PVC
"1,1-dichloroacetone",90,9.10412292,PVC
"1,1-dichloroacetone",85,7.8795215,PVC
"1,1-dichloroacetone",80,6.77658901,PVC
"1,1-dichloroacetone",75,5.79049255,PVC
"1,1-dichloroacetone",70,4.91537387,PVC
"1,1-dichloroacetone",65,4.14452785,PVC
"1,1-dichloroacetone",60,3.47063147,PVC
"1,1-dichloroacetone",55,2.88595176,PVC
"1,1-dichloroacetone",50,2.38255042,PVC
"1,1-dichloroacetone",45,1.95247085,PVC
"1,1-dichloroacetone",40,1.58790167,PVC
"1,1-dichloroacetone",35,1.28131324,PVC
"1,1-dichloroacetone",30,1.02556512,PVC
"1,1-dichloroacetone",25,0.8139873,PVC
"1,1-dichloroethane",160,46.32133917,PVC
"1,1-dichloroethane",155,43.6004326,PVC
"1,1-dichloroethane",150,40.89771698,PVC
"1,1-dichloroethane",145,38.22213896,PVC
"1,1-dichloroethane",140,35.58324042,PVC
"1,1-dichloroethane",135,32.9909183,PVC
"1,1-dichloroethane",130,30.4553082,PVC
"1,1-dichloroethane",125,27.98663935,PVC
"1,1-dichloroethane",120,25.59511213,PVC
"1,1-dichloroethane",115,23.29047366,PVC
"1,1-dichloroethane",110,21.08217777,PVC
"1,1-dichloroethane",105,18.97886192,PVC
"1,1-dichloroethane",100,16.9881632,PVC
"1,1-dichloroethane",95,15.11664426,PVC
"1,1-dichloroethane",90,13.36933072,PVC
"1,1-dichloroethane",85,11.74975435,PVC
"1,1-dichloroethane",80,10.25977809,PVC
"1,1-dichloroethane",75,8.89955666,PVC
"1,1-dichloroethane",70,7.66751298,PVC
"1,1-dichloroethane",65,6.56049764,PVC
"1,1-dichloroethane",60,5.57387607,PVC
"1,1-dichloroethane",55,4.70174641,PVC
"1,1-dichloroethane",50,3.93717429,PVC
"1,1-dichloroethane",45,3.27244738,PVC
"1,1-dichloroethane",40,2.69934156,PVC
"1,1-dichloroethane",35,2.20936199,PVC
"1,1-dichloroethane",30,1.79398041,PVC
"1,1-dichloroethane",25,1.44483156,PVC
"1,1-dichloroethylene",160,42.92517137,PVC
"1,1-dichloroethylene",155,39.85503786,PVC
"1,1-dichloroethylene",150,36.81729923,PVC
"1,1-dichloroethylene",145,33.83037526,PVC
"1,1-dichloroethylene",140,30.91330774,PVC
"1,1-dichloroethylene",135,28.08510903,PVC
"1,1-dichloroethylene",130,25.36414296,PVC
"1,1-dichloroethylene",125,22.76741518,PVC
"1,1-dichloroethylene",120,20.30988966,PVC
"1,1-dichloroethylene",115,18.0039164,PVC
"1,1-dichloroethylene",110,15.85879886,PVC
"1,1-dichloroethylene",105,13.88054447,PVC
"1,1-dichloroethylene",100,12.07181326,PVC
"1,1-dichloroethylene",95,10.43205413,PVC
"1,1-dichloroethylene",90,8.95779881,PVC
"1,1-dichloroethylene",85,7.64307093,PVC
"1,1-dichloroethylene",80,6.4798629,PVC
"1,1-dichloroethylene",75,5.45863581,PVC
"1,1-dichloroethylene",70,4.56880511,PVC
"1,1-dichloroethylene",65,3.79918488,PVC
"1,1-dichloroethylene",60,3.13837358,PVC
"1,1-dichloroethylene",55,2.57507345,PVC
"1,1-dichloroethylene",50,2.09834237,PVC
"1,1-dichloroethylene",45,1.69778232,PVC
"1,1-dichloroethylene",40,1.3636712,PVC
"1,1-dichloroethylene",35,1.08704634,PVC
"1,1-dichloroethylene",30,0.85974822,PVC
"1,1-dichloroethylene",25,0.67443257,PVC
"1,1-dichloropropane",160,40.13686407,PVC
"1,1-dichloropropane",155,37.2948389,PVC
"1,1-dichloropropane",150,34.51059104,PVC
"1,1-dichloropropane",145,31.79630632,PVC
"1,1-dichloropropane",140,29.16392823,PVC
"1,1-dichloropropane",135,26.62492057,PVC
"1,1-dichloropropane",130,24.18986885,PVC
"1,1-dichloropropane",125,21.86842284,PVC
"1,1-dichloropropane",120,19.66888909,PVC
"1,1-dichloropropane",115,17.59806549,PVC
"1,1-dichloropropane",110,15.66107678,PVC
"1,1-dichloropropane",105,13.86126838,PVC
"1,1-dichloropropane",100,12.20016461,PVC
"1,1-dichloropropane",95,10.67748868,PVC
"1,1-dichloropropane",90,9.2912683,PVC
"1,1-dichloropropane",85,8.03794519,PVC
"1,1-dichloropropane",80,6.91258734,PVC
"1,1-dichloropropane",75,5.90909869,PVC
"1,1-dichloropropane",70,5.0204551,PVC
"1,1-dichloropropane",65,4.23894533,PVC
"1,1-dichloropropane",60,3.55640543,PVC
"1,1-dichloropropane",55,2.96443733,PVC
"1,1-dichloropropane",50,2.45460507,PVC
"1,1-dichloropropane",45,2.0186026,PVC
"1,1-dichloropropane",40,1.64839582,PVC
"1,1-dichloropropane",35,1.33633161,PVC
"1,1-dichloropropane",30,1.07522121,PVC
"1,1-dichloropropane",25,0.85839744,PVC
"1,1-dichloropropene",160,36.49313397,PVC
"1,1-dichloropropene",155,33.38125815,PVC
"1,1-dichloropropene",150,30.36574793,PVC
"1,1-dichloropropene",145,27.46694218,PVC
"1,1-dichloropropene",140,24.70324466,PVC
"1,1-dichloropropene",135,22.09038079,PVC
"1,1-dichloropropene",130,19.64082399,PVC
"1,1-dichloropropene",125,17.36344235,PVC
"1,1-dichloropropene",120,15.26338464,PVC
"1,1-dichloropropene",115,13.34219287,PVC
"1,1-dichloropropene",110,11.59810272,PVC
"1,1-dichloropropene",105,10.02647875,PVC
"1,1-dichloropropene",100,8.62032664,PVC
"1,1-dichloropropene",95,7.37083044,PVC
"1,1-dichloropropene",90,6.26787289,PVC
"1,1-dichloropropene",85,5.30050977,PVC
"1,1-dichloropropene",80,4.45738126,PVC
"1,1-dichloropropene",75,3.72705184,PVC
"1,1-dichloropropene",70,3.09828874,PVC
"1,1-dichloropropene",65,2.56025739,PVC
"1,1-dichloropropene",60,2.10268076,PVC
"1,1-dichloropropene",55,1.71593848,PVC
"1,1-dichloropropene",50,1.39112917,PVC
"1,1-dichloropropene",45,1.12010129,PVC
"1,1-dichloropropene",40,0.89545933,PVC
"1,1-dichloropropene",35,0.71055143,PVC
"1,1-dichloropropene",30,0.55944321,PVC
"1,1-dichloropropene",25,0.43688193,PVC
"1,1-diethoxyethane",160,38.50511028,PVC
"1,1-diethoxyethane",155,35.80589972,PVC
"1,1-diethoxyethane",150,33.18656521,PVC
"1,1-diethoxyethane",145,30.65547975,PVC
"1,1-diethoxyethane",140,28.22014526,PVC
"1,1-diethoxyethane",135,25.88710356,PVC
"1,1-diethoxyethane",130,23.66186796,PVC
"1,1-diethoxyethane",125,21.54887615,PVC
"1,1-diethoxyethane",120,19.55146455,PVC
"1,1-diethoxyethane",115,17.6718638,PVC
"1,1-diethoxyethane",110,15.91121458,PVC
"1,1-diethoxyethane",105,14.26960226,PVC
"1,1-diethoxyethane",100,12.74610887,PVC
"1,1-diethoxyethane",95,11.33889223,PVC
"1,1-diethoxyethane",90,10.04521418,PVC
"1,1-diethoxyethane",85,8.86161622,PVC
"1,1-diethoxyethane",80,7.78395482,PVC
"1,1-diethoxyethane",75,6.8075224,PVC
"1,1-diethoxyethane",70,5.92715298,PVC
"1,1-diethoxyethane",65,5.13732765,PVC
"1,1-diethoxyethane",60,4.43227749,PVC
"1,1-diethoxyethane",55,3.80608177,PVC
"1,1-diethoxyethane",50,3.25275963,PVC
"1,1-diethoxyethane",45,2.76635388,PVC
"1,1-diethoxyethane",40,2.34100455,PVC
"1,1-diethoxyethane",35,1.97101813,PVC
"1,1-diethoxyethane",30,1.65091474,PVC
"1,1-diethoxyethane",25,1.37547822,PVC
"1,1-difluoroethane",160,54.28180466,PVC
"1,1-difluoroethane",155,51.24887024,PVC
"1,1-difluoroethane",150,48.15598146,PVC
"1,1-difluoroethane",145,45.01782205,PVC
"1,1-difluoroethane",140,41.85224533,PVC
"1,1-difluoroethane",135,38.68011263,PVC
"1,1-difluoroethane",130,35.52482536,PVC
"1,1-difluoroethane",125,32.41196555,PVC
"1,1-difluoroethane",120,29.36822954,PVC
"1,1-difluoroethane",115,26.42039872,PVC
"1,1-difluoroethane",110,23.59414671,PVC
"1,1-difluoroethane",105,20.91273038,PVC
"1,1-difluoroethane",100,18.39593014,PVC
"1,1-difluoroethane",95,16.05914402,PVC
"1,1-difluoroethane",90,13.91286781,PVC
"1,1-difluoroethane",85,11.96251392,PVC
"1,1-difluoroethane",80,10.20860841,PVC
"1,1-difluoroethane",75,8.64727465,PVC
"1,1-difluoroethane",70,7.27092172,PVC
"1,1-difluoroethane",65,6.0690439,PVC
"1,1-difluoroethane",60,5.02904299,PVC
"1,1-difluoroethane",55,4.13700555,PVC
"1,1-difluoroethane",50,3.37838904,PVC
"1,1-difluoroethane",45,2.73859239,PVC
"1,1-difluoroethane",40,2.2034036,PVC
"1,1-difluoroethane",35,1.75932963,PVC
"1,1-difluoroethane",30,1.39382105,PVC
"1,1-difluoroethane",25,1.0954087,PVC
"1,1-difluoroethene",160,49.57685908,PVC
"1,1-difluoroethene",155,45.77295756,PVC
"1,1-difluoroethene",150,41.89540295,PVC
"1,1-difluoroethene",145,37.99332236,PVC
"1,1-difluoroethene",140,34.12463447,PVC
"1,1-difluoroethene",135,30.35185169,PVC
"1,1-difluoroethene",130,26.73630336,PVC
"1,1-difluoroethene",125,23.33211017,PVC
"1,1-difluoroethene",120,20.18137185,PVC
"1,1-difluoroethene",115,17.3115835,PVC
"1,1-difluoroethene",110,14.73548049,PVC
"1,1-difluoroethene",105,12.45279042,PVC
"1,1-difluoroethene",100,10.45302686,PVC
"1,1-difluoroethene",95,8.71862219,PVC
"1,1-difluoroethene",90,7.22760333,PVC
"1,1-difluoroethene",85,5.95593752,PVC
"1,1-difluoroethene",80,4.87916007,PVC
"1,1-difluoroethene",75,3.97353029,PVC
"1,1-difluoroethene",70,3.21670296,PVC
"1,1-difluoroethene",65,2.58815706,PVC
"1,1-difluoroethene",60,2.06936107,PVC
"1,1-difluoroethene",55,1.64380283,PVC
"1,1-difluoroethene",50,1.29693163,PVC
"1,1-difluoroethene",45,1.01603488,PVC
"1,1-difluoroethene",40,0.79009864,PVC
"1,1-difluoroethene",35,0.60964803,PVC
"1,1-difluoroethene",30,0.46658805,PVC
"1,1-difluoroethene",25,0.35404914,PVC
"1,1-dimethoxyethane",160,50.38339585,PVC
"1,1-dimethoxyethane",155,47.86032559,PVC
"1,1-dimethoxyethane",150,45.35036763,PVC
"1,1-dimethoxyethane",145,42.86026643,PVC
"1,1-dimethoxyethane",140,40.39689972,PVC
"1,1-dimethoxyethane",135,37.96722574,PVC
"1,1-dimethoxyethane",130,35.57822425,PVC
"1,1-dimethoxyethane",125,33.23683176,PVC
"1,1-dimethoxyethane",120,30.94987141,PVC
"1,1-dimethoxyethane",115,28.72397814,PVC
"1,1-dimethoxyethane",110,26.56561216,PVC
"1,1-dimethoxyethane",105,24.48058021,PVC
"1,1-dimethoxyethane",100,22.47460379,PVC
