Solvent,Temperature (°C),Solubility (%),Polymer
"1,1,2,2-tetrabromoethane",130,0.71816177,PP-LMW
"1,1,2,2-tetrabromoethane",125,0.57003297,PP-LMW
"1,1,2,2-tetrabromoethane",120,0.45249537,PP-LMW
"1,1,2,2-tetrabromoethane",115,0.35876703,PP-LMW
"1,1,2,2-tetrabromoethane",110,0.28382024,PP-LMW
"1,1,2,2-tetrabromoethane",105,0.22383461,PP-LMW
"1,1,2,2-tetrabromoethane",100,0.17584726,PP-LMW
"1,1,2,2-tetrabromoethane",95,0.13752262,PP-LMW
"1,1,2,2-tetrabromoethane",90,0.10699778,PP-LMW
"1,1,2,2-tetrabromoethane",85,0.08277284,PP-LMW
"1,1,2,2-tetrabromoethane",80,0.06363225,PP-LMW
"1,1,2,2-tetrabromoethane",75,0.04858643,PP-LMW
"1,1,2,2-tetrabromoethane",70,0.03682807,PP-LMW
"1,1,2,2-tetrabromoethane",65,0.02769809,PP-LMW
"1,1,2,2-tetrabromoethane",60,0.02065896,PP-LMW
"1,1,2,2-tetrabromoethane",55,0.01527334,PP-LMW
"1,1,2,2-tetrabromoethane",50,0.0111867,PP-LMW
"1,1,2,2-tetrabromoethane",45,0.008113,PP-LMW
"1,1,2,2-tetrabromoethane",40,0.00582285,PP-LMW
"1,1,2,2-tetrabromoethane",35,0.00413349,PP-LMW
"1,1,2,2-tetrabromoethane",30,0.00290046,PP-LMW
"1,1,2,2-tetrabromoethane",25,0.00201055,PP-LMW
"1,1,2,2-tetrachloroethane",160,63.67609047,PP-LMW
"1,1,2,2-tetrachloroethane",155,56.43191563,PP-LMW
"1,1,2,2-tetrachloroethane",150,49.02307362,PP-LMW
"1,1,2,2-tetrachloroethane",145,41.57832528,PP-LMW
"1,1,2,2-tetrachloroethane",140,34.35431534,PP-LMW
"1,1,2,2-tetrachloroethane",135,27.72052904,PP-LMW
"1,1,2,2-tetrachloroethane",130,22.01775913,PP-LMW
"1,1,2,2-tetrachloroethane",125,17.38345312,PP-LMW
"1,1,2,2-tetrachloroethane",120,13.73918445,PP-LMW
"1,1,2,2-tetrachloroethane",115,10.90533837,PP-LMW
"1,1,2,2-tetrachloroethane",110,8.69765161,PP-LMW
"1,1,2,2-tetrachloroethane",105,6.96535142,PP-LMW
"1,1,2,2-tetrachloroethane",100,5.59458623,PP-LMW
"1,1,2,2-tetrachloroethane",95,4.50138606,PP-LMW
"1,1,2,2-tetrachloroethane",90,3.62395848,PP-LMW
"1,1,2,2-tetrachloroethane",85,2.91629294,PP-LMW
"1,1,2,2-tetrachloroethane",80,2.34360409,PP-LMW
"1,1,2,2-tetrachloroethane",75,1.87924446,PP-LMW
"1,1,2,2-tetrachloroethane",70,1.50244222,PP-LMW
"1,1,2,2-tetrachloroethane",65,1.19681038,PP-LMW
"1,1,2,2-tetrachloroethane",60,0.94926115,PP-LMW
"1,1,2,2-tetrachloroethane",55,0.74922409,PP-LMW
"1,1,2,2-tetrachloroethane",50,0.58809662,PP-LMW
"1,1,2,2-tetrachloroethane",45,0.45882729,PP-LMW
"1,1,2,2-tetrachloroethane",40,0.35560824,PP-LMW
"1,1,2,2-tetrachloroethane",35,0.27363757,PP-LMW
"1,1,2,2-tetrachloroethane",30,0.20893957,PP-LMW
"1,1,2,2-tetrachloroethane",25,0.15822099,PP-LMW
"1,1,2-trichloroethane",160,69.72163121,PP-LMW
"1,1,2-trichloroethane",155,63.28363415,PP-LMW
"1,1,2-trichloroethane",150,56.48842927,PP-LMW
"1,1,2-trichloroethane",145,49.35505245,PP-LMW
"1,1,2-trichloroethane",140,41.9935051,PP-LMW
"1,1,2-trichloroethane",135,34.67846331,PP-LMW
"1,1,2-trichloroethane",130,27.85588636,PP-LMW
"1,1,2-trichloroethane",125,21.96632703,PP-LMW
"1,1,2-trichloroethane",120,17.2020084,PP-LMW
"1,1,2-trichloroethane",115,13.48420274,PP-LMW
"1,1,2-trichloroethane",110,10.61515563,PP-LMW
"1,1,2-trichloroethane",105,8.39539667,PP-LMW
"1,1,2-trichloroethane",100,6.66482869,PP-LMW
"1,1,2-trichloroethane",95,5.30420893,PP-LMW
"1,1,2-trichloroethane",90,4.22646368,PP-LMW
"1,1,2-trichloroethane",85,3.36771685,PP-LMW
"1,1,2-trichloroethane",80,2.68059979,PP-LMW
"1,1,2-trichloroethane",75,2.12935316,PP-LMW
"1,1,2-trichloroethane",70,1.68658967,PP-LMW
"1,1,2-trichloroethane",65,1.33099036,PP-LMW
"1,1,2-trichloroethane",60,1.04575275,PP-LMW
"1,1,2-trichloroethane",55,0.8174806,PP-LMW
"1,1,2-trichloroethane",50,0.63538871,PP-LMW
"1,1,2-trichloroethane",45,0.49073321,PP-LMW
"1,1,2-trichloroethane",40,0.37638504,PP-LMW
"1,1,2-trichloroethane",35,0.28651112,PP-LMW
"1,1,2-trichloroethane",30,0.21632892,PP-LMW
"1,1,2-trichloroethane",25,0.16191696,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",160,64.50842089,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",155,58.58251934,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",150,52.8508616,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",145,47.33611272,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",140,42.06588073,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",135,37.07187197,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",130,32.38878143,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",125,28.05091989,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",120,24.08793585,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",115,20.52010025,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",110,17.35463531,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",105,14.58435994,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",100,12.18903582,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",95,10.13872742,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",90,8.39790339,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",85,6.92927828,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",80,5.69645075,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",75,4.66573663,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",70,3.8069998,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",65,3.0938099,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",60,2.50336333,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",55,2.01614305,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",50,1.61553938,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",45,1.28744676,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",40,1.01991346,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",35,0.80281832,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",30,0.62759591,PP-LMW
"1,1,2-trichloro-1,2,2-trifluoroethane",25,0.48700438,PP-LMW
"1,1,3,3-tetramethoxypropane",160,60.80422036,PP-LMW
"1,1,3,3-tetramethoxypropane",155,52.66078043,PP-LMW
"1,1,3,3-tetramethoxypropane",150,44.73218618,PP-LMW
"1,1,3,3-tetramethoxypropane",145,37.41680054,PP-LMW
"1,1,3,3-tetramethoxypropane",140,31.00364877,PP-LMW
"1,1,3,3-tetramethoxypropane",135,25.58698109,PP-LMW
"1,1,3,3-tetramethoxypropane",130,21.10525532,PP-LMW
"1,1,3,3-tetramethoxypropane",125,17.42683501,PP-LMW
"1,1,3,3-tetramethoxypropane",120,14.41015148,PP-LMW
"1,1,3,3-tetramethoxypropane",115,11.92987808,PP-LMW
"1,1,3,3-tetramethoxypropane",110,9.88295972,PP-LMW
"1,1,3,3-tetramethoxypropane",105,8.18757646,PP-LMW
"1,1,3,3-tetramethoxypropane",100,6.77895603,PP-LMW
"1,1,3,3-tetramethoxypropane",95,5.60591352,PP-LMW
"1,1,3,3-tetramethoxypropane",90,4.62758033,PP-LMW
"1,1,3,3-tetramethoxypropane",85,3.81112508,PP-LMW
"1,1,3,3-tetramethoxypropane",80,3.12984171,PP-LMW
"1,1,3,3-tetramethoxypropane",75,2.56184377,PP-LMW
"1,1,3,3-tetramethoxypropane",70,2.08903832,PP-LMW
"1,1,3,3-tetramethoxypropane",65,1.69633256,PP-LMW
"1,1,3,3-tetramethoxypropane",60,1.37107156,PP-LMW
"1,1,3,3-tetramethoxypropane",55,1.10258205,PP-LMW
"1,1,3,3-tetramethoxypropane",50,0.88182461,PP-LMW
"1,1,3,3-tetramethoxypropane",45,0.70112246,PP-LMW
"1,1,3,3-tetramethoxypropane",40,0.55394177,PP-LMW
"1,1,3,3-tetramethoxypropane",35,0.4347197,PP-LMW
"1,1,3,3-tetramethoxypropane",30,0.33872132,PP-LMW
"1,1,3,3-tetramethoxypropane",25,0.26192216,PP-LMW
"1,1-dibromoethane",160,61.34144718,PP-LMW
"1,1-dibromoethane",155,53.78320576,PP-LMW
"1,1-dibromoethane",150,45.83546537,PP-LMW
"1,1-dibromoethane",145,37.35686463,PP-LMW
"1,1-dibromoethane",140,28.33961043,PP-LMW
"1,1-dibromoethane",135,19.6281315,PP-LMW
"1,1-dibromoethane",130,13.11781152,PP-LMW
"1,1-dibromoethane",125,9.09283704,PP-LMW
"1,1-dibromoethane",120,6.58397672,PP-LMW
"1,1-dibromoethane",115,4.91534627,PP-LMW
"1,1-dibromoethane",110,3.74306173,PP-LMW
